p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
37.6802;81.8936;80.9889;134.2115;41.0238;23.0399;82.644;53.1953;76.5742;80.9119;8.5751;52.1591;82.3607;12.1968;83.135;145.1674;101.5062;103.0281;58.4038;94.1625;4.3757;52.9246;54.0014;142.5874;156.5554;63.2127;185.2677;9.0759;82.0128;92.65;15.4645;63.3618;82.9526;14.247;106.8185;84.2785
43.8608;82.7211;80.9022;226.4565;21.1508;55.0819;83.813;48.1848;216.0156;79.4276;24.78;65.0466;81.5033;13.491;81.1113;106.0238;7.8537;106.1635;2.3789;3.4523;20.8308;55.917;11.4825;38.9697;203.5964;93.6193;90.991;10.1259;84.1708;117.255;27.6355;31.4471;81.429;16.6514;63.8947;83.0333
37.3543;83.7567;78.6587;135.9437;36.1381;5.9046;80.7284;57.1734;79.1635;79.5035;51.5233;67.4381;82.5253;33.4836;83.6988;148.3012;85.3948;45.0665;222.2724;105.9712;27.7497;53.1305;17.7041;210.5685;221.0541;47.606;163.0457;6.9998;82.2425;67.756;62.5332;65.8587;78.1059;12.1995;109.9481;82.5058
5.2835;83.2516;82.7401;186.8166;5.0339;94.577;81.2159;51.5923;53.9684;76.3629;54.8588;50.3544;82.8846;11.2673;83.3709;55.1;88.8537;109.043;92.5241;110.1226;56.3993;60.1138;20.7524;274.9443;159.9041;57.9376;258.614;10.2229;81.2863;173.7431;69.2962;73.0751;84.3594;16.3914;107.4386;82.9381
33.3671;83.0684;82.8054;137.4859;38.0749;139.5824;81.4768;52.0058;93.7817;80.7625;26.5901;109.8083;81.6571;19.5454;82.9436;44.0014;5.9111;46.1973;213.436;22.7697;59.035;65.3341;35.2852;135.7343;216.4501;121.0718;99.0409;99.879;83.6895;101.2634;19.1546;67.3885;82.4716;21.4561;109.6089;83.7643
37.2312;81.6507;80.07;185.0104;22.6737;57.0503;82.0748;7.2833;123.4141;77.9626;15.2065;69.5929;81.312;15.0961;83.8227;107.4465;14.7597;101.3942;64.4954;87.7981;21.7255;53.1895;31.3512;157.008;225.4381;63.3962;188.2014;17.0722;81.6309;70.3114;6.8799;67.8576;80.6568;25.5464;61.2656;82.615
18.9279;82.0815;83.8911;130.721;48.045;15.4603;84.1076;52.9286;168.3077;79.9318;58.3368;83.5137;84.1838;22.406;82.2168;18.0032;5.6905;67.8293;273.2509;104.1669;52.6106;59.341;57.4703;224.3432;218.9441;111.9124;197.9653;118.0697;83.0434;117.1202;20.2268;61.6331;77.9826;20.821;156.9827;82.3415
16.7154;82.3365;81.8242;14.0475;14.8564;80.1383;81.4399;54.4883;88.0426;83.3009;41.2264;5.0094;78.831;14.9771;81.5266;6.2529;50.6872;4.5085;61.4447;104.6714;46.5296;5.6688;23.1272;172.2765;161.6159;50.5901;196.4973;0.0;54.5546;159.8679;3.7293;8.6045;82.8148;65.8332;55.0003;81.0716
61.3882;83.1832;83.2072;77.2858;5.4574;77.2073;83.1696;9.6955;103.6275;82.9269;45.4313;120.3462;83.674;19.8888;81.8973;2.4749;43.2488;38.5698;10.4841;5.0756;37.268;51.5337;50.4024;278.083;164.437;18.1458;218.05;50.0;82.4945;150.4495;49.1661;27.2377;82.489;66.0682;107.912;83.0863
52.8962;81.3787;83.1575;11.2914;9.9686;79.182;84.6146;52.5801;155.8438;82.6403;28.1924;91.2718;76.4403;13.4089;81.8848;12.1237;99.1778;48.1712;11.571;4.6056;51.5722;3.5866;13.6491;224.9786;21.1331;56.518;213.8063;0.0;83.3655;159.4325;14.0733;27.3275;8.1803;66.9569;105.1604;84.4543
53.9812;82.9078;82.2923;4.1314;23.5316;80.5982;81.8249;2.5042;212.7536;82.971;65.403;56.4821;80.8941;17.561;84.8665;119.734;94.7989;53.7498;0.0;7.2649;61.173;58.8389;67.6993;224.7632;35.7849;57.4626;87.2867;0.0;83.8446;152.7348;69.6868;53.1723;81.4867;64.653;102.9011;82.103
54.7103;74.1889;82.1802;13.8004;17.4655;77.8653;82.8919;53.5421;96.9332;83.6117;64.7859;165.7423;83.971;21.5161;79.1487;129.5525;48.3105;78.186;0.0;112.0018;43.1096;0.5903;54.3439;227.4373;265.0274;98.7063;198.388;50.0;7.8627;101.8764;53.0553;13.0528;82.9347;66.0451;107.306;82.6247
56.999;78.2541;83.9066;4.5851;16.7739;67.1685;84.1591;2.5305;218.7607;81.4424;8.0506;67.8239;81.5807;11.0952;79.7366;118.0555;49.1502;52.1219;253.8403;3.7301;61.5294;5.8448;41.0517;171.1947;163.4159;60.6035;82.7626;0.0;82.2462;101.5867;51.7856;8.112;81.0966;64.2122;110.5456;82.4103
37.3338;84.4615;81.5747;6.3639;16.4332;73.5181;82.7914;4.3046;215.8242;83.1492;33.9809;59.0924;79.0384;23.9408;78.5491;115.9762;51.0287;76.4761;125.3479;4.2186;38.2043;2.8007;61.1689;222.8266;42.6495;59.1346;212.4283;0.0;83.8452;153.2367;52.9027;38.9471;81.9138;58.6865;107.9379;82.9623
54.5103;82.0949;83.277;14.4302;15.2052;77.8642;82.8274;54.5857;69.8844;83.4247;66.414;200.4203;82.3398;25.3979;81.1811;15.9702;49.6678;18.2779;125.5166;123.1188;44.3513;51.0632;69.7911;120.7812;159.6318;55.3605;5.4896;50.0;82.2878;156.0302;19.7219;49.0748;1.5954;66.2893;111.0376;81.3303
50.5697;83.3707;82.1202;4.836;16.8037;76.4511;82.6761;50.094;210.1402;82.2819;66.4856;60.1359;82.7472;24.8786;84.4505;119.7215;47.2778;99.4001;107.9628;10.2883;42.8061;5.9898;31.2149;279.4505;10.3217;16.6875;74.2464;0.0;83.2873;104.8132;41.3231;20.3762;80.3842;59.5215;110.918;82.8696
51.4239;81.144;83.5822;2.0146;18.9369;79.2932;83.5368;57.1079;108.2028;84.0395;51.3574;93.9773;82.1474;14.7568;82.5726;4.5132;45.6435;23.0587;187.1257;3.1491;34.447;50.5894;37.2753;225.0273;105.9646;101.0707;103.9832;50.0;82.7351;59.0926;52.9139;10.8331;81.2162;64.4165;109.8192;77.989
54.7468;84.2099;82.9187;19.5881;11.7499;80.968;84.0705;6.4147;62.6102;82.7764;64.0692;90.2784;80.9948;20.9481;79.4961;9.5664;50.7797;83.5932;145.6516;61.469;63.7381;2.4127;45.5051;217.4676;57.6379;52.9622;78.6366;0.0;83.2031;161.6947;37.5435;29.6266;82.7182;63.2472;104.0794;81.14
51.2448;83.3772;82.9749;7.4379;13.8325;75.8343;83.501;51.2706;148.5363;82.7831;35.0508;163.1674;82.5431;14.1405;83.0751;114.783;44.9324;148.6572;285.3884;63.7569;61.0258;50.5917;63.0078;162.4455;159.1752;51.9889;122.7622;0.0;83.5135;151.0649;51.9919;10.7143;83.1533;65.3898;109.1175;80.2876
57.2807;83.3681;82.9654;73.5468;20.8187;27.9211;82.6923;8.3746;73.312;83.3829;56.9082;53.0478;81.9743;25.161;78.7139;4.1805;47.94;69.4057;23.1019;87.1059;42.9308;51.77;26.5384;267.7779;69.0014;19.8306;213.5669;0.0;82.4383;75.332;71.3339;54.1605;80.3058;62.4538;159.2541;82.0539
57.5728;82.1216;82.6947;0.0;19.0028;77.3017;82.2477;53.8682;99.0169;83.2424;51.4787;221.1973;81.1443;15.6132;81.8578;3.7612;51.1186;64.2841;142.8677;7.152;52.6557;7.3389;46.4181;127.7604;34.6763;70.6626;199.3493;0.0;82.1283;162.0668;39.5557;44.2583;84.4668;63.5645;152.1193;82.2694
54.5301;82.3014;81.7464;9.3644;22.7276;70.0964;83.8926;51.8872;95.6013;82.4271;53.6884;87.9696;79.4559;20.1182;82.9665;2.8195;91.0801;49.4906;20.9675;13.4924;63.9288;7.4779;54.3196;169.6253;226.8766;54.1334;73.984;50.0;82.6601;206.7123;54.1329;66.5656;81.2267;59.7804;111.8117;79.6787
22.8025;83.1986;83.6127;60.995;15.816;73.6694;82.8315;53.4234;72.6444;81.1546;69.1085;105.0241;82.4683;24.6855;80.7658;14.964;109.0016;83.5702;1.3415;19.9109;61.704;50.2359;36.5434;122.5651;141.9235;7.2505;78.7517;0.0;82.2211;158.9357;52.231;14.8886;82.6833;61.3604;108.7404;82.3433
58.2393;84.0064;84.1127;6.366;19.3158;73.9586;83.7982;3.718;80.6299;83.3059;59.4927;217.5719;83.1257;21.0421;83.0885;127.0968;51.4372;96.7736;0.0;113.9768;27.0125;1.2336;18.7299;167.7403;124.9316;50.0;50.7081;0.0;83.6042;203.8385;56.7308;20.5494;83.4937;59.1384;153.4067;81.0464
54.3392;82.1088;81.3735;3.821;15.6053;75.2155;82.3026;53.894;160.7434;83.0069;58.9799;111.941;83.397;36.5734;83.8984;118.8855;90.7662;60.382;87.3754;5.4862;64.0057;55.9927;61.9795;122.0963;159.1746;59.4571;91.1536;0.0;81.9373;81.6613;19.3598;41.0894;81.6924;39.3959;104.1719;82.8682
54.7943;83.0004;83.1743;8.7034;14.0939;74.8279;82.1754;1.0605;90.0342;81.7611;23.8053;89.4464;83.4057;20.2185;81.3453;9.6432;46.1705;13.8593;66.9661;90.1862;30.6386;56.6734;49.887;121.058;52.5054;13.5304;61.1549;50.0;7.9672;157.0764;21.4506;30.6128;84.4534;69.8346;53.0862;82.2175
56.8744;82.6256;83.3919;73.9955;12.9788;75.4234;83.2122;0.7151;160.2769;83.7407;24.1309;6.9025;82.1337;12.2319;84.3256;9.5017;99.4753;52.6288;207.8549;98.5173;32.3966;50.8271;25.6067;166.9602;148.6577;61.5853;1.1857;0.0;84.4218;147.0441;59.6441;28.2496;82.9638;60.7094;108.6688;79.6026
17.3418;78.147;81.7955;145.229;16.1994;114.4271;80.2734;10.7659;15.5004;83.5015;18.8051;52.3622;83.4704;38.8358;81.6812;0.0;116.1125;56.8747;114.8003;113.4424;66.5725;57.4756;26.0307;212.4469;151.8381;118.1099;127.2505;58.2878;83.3475;165.9338;63.1597;14.463;82.9683;57.483;187.2837;81.1862
9.1226;78.1656;82.0627;71.5532;20.8015;125.348;83.6294;7.7896;211.0511;80.9055;16.5476;60.4501;83.9145;7.0853;82.3795;0.0;74.514;182.8165;162.2917;122.2441;51.4927;106.8019;15.4633;64.9771;6.9918;98.9546;152.5654;63.1527;83.2439;219.1261;68.6635;58.5472;79.6167;58.0322;266.5747;81.5247
12.5242;77.3527;82.0106;133.8113;27.2435;4.8143;81.8298;65.7136;228.7066;84.1451;20.1311;51.7288;80.6978;22.0321;83.6686;46.8907;27.2873;64.5128;169.8487;83.347;42.0781;61.8141;18.124;119.9639;196.5583;121.8687;68.6883;6.325;82.347;119.9732;57.2327;33.9859;80.5461;36.7496;133.3326;84.2056
3.1664;80.6476;82.9247;8.7031;60.2262;66.7233;82.2272;7.5162;200.8383;82.9385;11.8053;50.4037;82.8742;14.8991;83.9841;0.0;110.8142;36.1905;168.0534;64.3426;50.8706;51.3468;10.7983;80.889;162.3182;95.2611;112.9377;3.9825;83.5881;116.3235;63.6694;69.0842;83.1602;35.2932;75.5186;80.8045
10.5777;77.8161;82.0237;10.6393;42.463;1.159;82.3384;57.0809;260.5168;83.9574;21.929;97.0023;82.8476;20.8456;82.5841;0.0;15.4893;26.9474;166.9522;105.6949;62.1316;42.853;8.3514;226.8774;174.2423;119.004;114.341;109.8703;81.9932;167.2926;63.0882;38.5075;79.955;48.5775;14.6383;82.6533
27.769;80.6158;82.4327;10.2834;50.468;73.9785;82.5624;61.3043;31.2651;83.1326;20.1975;58.9702;81.404;22.4297;82.4781;0.0;25.1822;73.7079;70.6295;119.873;50.6945;28.3008;13.1141;199.2518;108.4704;48.4986;125.8055;50.5679;81.8235;119.4092;64.5063;38.6065;83.2515;56.1327;192.5143;81.6333
13.7529;77.433;83.48;8.8704;39.9137;99.0546;81.5075;13.4186;168.7207;84.4633;17.8476;62.094;81.2263;13.3372;83.1468;0.0;22.1154;69.5437;210.3372;70.1708;58.9878;40.0253;19.6886;272.8418;195.9167;45.0452;12.8848;74.9193;80.7399;52.5172;60.3656;17.7768;82.8274;52.8436;214.6979;82.2054
10.0233;75.0725;82.3218;143.561;22.9892;103.7188;83.2254;56.9268;0.0;84.0341;4.2051;56.7776;82.1641;16.1574;81.7001;50.0;104.0836;57.0084;150.1608;121.7131;60.0124;73.483;8.6215;171.8355;206.8168;108.7975;126.723;54.0359;83.8153;152.1105;66.2678;11.6777;79.7802;48.7018;131.7401;78.531
16.3657;80.7847;81.8553;139.2853;45.1811;67.5093;81.4967;6.8475;154.142;83.3313;12.8807;63.3013;82.5733;22.9919;83.011;47.0505;56.4983;103.6301;169.467;73.7908;56.02;6.8532;13.5316;128.2654;8.5056;117.5378;130.0091;1.4949;82.6192;150.7246;66.9501;63.7043;82.9165;59.6107;91.6761;82.5649
5.787;76.0337;83.2808;5.6761;15.7789;118.3791;79.6334;2.0514;201.9261;82.6107;17.739;56.2393;84.1572;2.7684;82.1164;50.0;111.7746;95.3592;221.053;107.557;56.535;44.3704;14.8983;211.0685;200.1338;53.1177;4.4391;54.6153;82.9113;115.1889;60.7474;30.279;81.6756;12.0646;62.3879;82.2193
4.0643;78.7267;82.572;17.5699;51.8403;61.4564;78.4684;54.7339;0.0;81.2928;14.5642;53.538;81.5254;22.6085;81.9272;0.0;30.752;81.8803;110.4261;114.5021;59.3162;27.4901;15.9767;154.4178;203.2816;115.5716;116.8461;0.9966;83.5289;221.2711;61.2339;67.9095;80.9168;40.2935;131.882;82.8468
19.7195;78.8871;81.3388;7.0381;62.4474;101.6394;79.3862;62.4146;196.0224;83.3728;15.7693;53.8865;83.0709;41.3192;84.0373;0.0;99.8642;15.4829;69.7038;107.3599;30.302;27.0585;14.0659;149.8875;165.3115;49.6713;116.516;57.3768;83.7347;120.6348;61.1473;44.3305;80.0534;52.5141;59.8854;83.3766
21.6161;77.4861;83.1216;13.6757;21.3865;122.201;77.7829;59.3665;98.5397;83.441;18.55;58.3851;82.3855;1.9089;83.3173;46.6063;95.2184;139.002;169.3078;119.3582;52.677;65.5953;23.5309;27.4221;10.3055;54.2932;118.5495;71.24;82.9479;164.1928;65.5462;31.8704;81.8392;52.1633;137.2628;81.7836
9.1956;69.7908;82.8655;6.977;52.3479;105.8719;81.1742;9.8087;154.0475;82.7299;20.3017;60.0774;84.106;12.2533;81.6151;0.0;84.5202;129.6643;165.8919;48.6426;44.8224;45.5261;18.6881;126.6339;177.377;96.7747;2.5263;69.4472;82.7814;163.7995;59.6842;49.4764;84.2636;54.2203;131.0727;82.5797
14.788;77.2323;82.4526;9.8196;20.8787;86.3292;82.8908;60.2204;168.5363;84.3313;26.4699;157.1313;81.9049;13.3661;83.2283;0.0;92.322;186.9426;113.0976;105.4291;63.4463;38.8672;22.5429;153.3255;195.7556;122.2587;110.854;10.9699;83.5472;118.5859;46.9763;60.4485;80.9825;59.475;88.7246;83.4388
8.1202;79.2148;83.0408;7.4169;12.8526;94.017;81.834;2.4585;192.044;83.6503;12.0552;53.5414;82.6825;7.4648;82.0253;0.0;102.639;177.7079;162.3194;46.9399;51.8452;4.672;20.2274;82.4791;253.1442;61.8231;104.5244;100.0835;83.3122;220.7429;56.1743;47.8206;81.2394;20.0186;122.7891;84.1952
0.9144;74.6504;81.175;15.491;16.5481;65.5566;80.8368;58.8945;152.371;82.406;11.2081;63.0187;82.3793;10.7182;83.552;0.0;27.9125;29.5254;166.651;109.4994;59.9121;113.6561;12.2613;119.0196;129.9243;56.9476;98.1308;16.3058;84.0032;113.131;23.7044;67.3691;81.4401;53.3683;185.6773;82.3823
20.0019;74.5886;83.815;6.4811;14.8651;96.1168;82.5118;52.0207;89.7922;81.8729;7.0092;56.4583;80.9476;16.4015;83.043;145.3302;80.4797;12.7366;69.4975;69.4303;60.7506;68.1016;3.2391;146.8441;161.5568;47.8265;110.825;6.6244;83.5424;213.0322;60.8594;52.6382;78.3593;52.5219;57.6996;82.9073
18.1195;78.6269;81.7551;13.9187;63.7353;116.7927;84.1853;53.6384;64.8289;82.5645;19.1259;54.2324;81.7129;11.1938;83.7869;0.0;98.0373;86.7721;70.6386;72.9278;61.0336;47.7589;25.6411;153.5095;199.0376;62.1333;108.607;3.3717;84.4384;119.517;62.5061;54.3969;82.7351;13.3139;194.84;82.4754
15.9881;81.6601;82.5486;119.6222;22.5202;104.3408;81.0257;59.0992;49.875;82.8829;20.7351;51.5434;80.0566;4.3725;83.1951;0.0;33.3879;101.3629;114.0371;120.5466;64.41;63.4528;19.3681;266.0534;89.8507;116.379;13.1944;0.6368;83.0813;218.2508;61.9558;43.5225;82.5841;47.0246;159.1842;83.3218
59.6536;84.7142;83.4754;101.9856;16.5632;67.4898;80.0474;57.9541;47.1082;83.0899;20.2522;65.5326;84.032;52.7283;81.6711;109.5234;50.2086;123.581;158.2626;35.478;56.8127;123.859;63.8623;33.5345;105.0888;13.6989;125.1727;7.0643;83.5093;153.5711;27.3157;65.6609;84.1866;58.6282;177.6359;82.0057
54.6354;82.7334;82.9421;95.6574;5.4515;65.3527;82.8514;16.8378;161.33;82.8875;58.569;62.7039;83.8314;55.2983;84.0032;107.9969;47.6229;132.9199;218.8377;44.4341;51.0333;119.9512;63.8568;22.0103;108.6094;2.3459;9.7721;55.1501;83.213;107.8415;13.668;67.8236;82.8918;60.0759;64.1827;81.5431
57.5787;82.0255;82.9681;94.2401;22.3902;105.4457;83.8065;1.0703;106.1792;82.1297;21.1359;159.7855;82.6493;53.4056;81.304;120.8951;121.2727;57.9724;107.3517;114.8259;16.0711;117.54;58.0005;265.1371;101.8996;112.7941;69.9146;14.8101;83.8638;98.0418;9.0384;68.3185;81.4885;62.7697;155.7225;84.4392
61.7273;84.2544;82.2781;48.4834;24.5024;34.1073;81.4544;2.9287;102.0696;82.9732;7.758;63.9013;83.1364;54.6397;83.2058;61.3136;40.8277;33.3078;166.2999;110.9484;3.4632;40.6945;60.6454;269.2236;114.5466;7.3376;3.5678;64.6936;80.5165;153.4987;55.1681;62.8821;84.0367;52.3553;118.5455;81.4396
57.4115;80.5757;81.0815;44.0291;20.879;76.8712;80.8191;26.9515;106.3786;84.0351;32.9393;66.6268;83.45;53.5047;82.0602;7.2986;52.6416;113.9883;167.623;124.4422;55.3008;46.5523;56.4977;319.3487;162.9909;115.2714;122.2877;11.9602;84.2876;108.9643;8.7239;69.5441;82.0274;44.7328;69.6461;82.816
68.1007;81.5226;82.2496;49.2394;14.2268;102.069;83.5816;52.3341;112.4393;82.7122;43.1579;68.8095;83.1639;53.3701;83.2364;120.8155;48.6967;95.438;218.0222;113.2567;41.6221;119.2138;54.7118;149.1372;99.3903;6.5508;114.2635;57.0537;84.4741;159.1496;40.4855;59.9578;82.1655;60.6668;218.6478;84.3758
20.0266;79.6677;82.8084;59.8048;13.5182;63.6276;84.615;20.0373;97.3913;82.3994;53.6425;64.8341;82.9904;52.7202;83.1844;116.1808;47.1388;26.8801;164.8528;117.1109;59.642;51.0601;66.0026;4.3965;45.8299;114.8368;7.0817;52.4568;82.8938;110.791;55.3136;63.6324;82.662;15.9633;210.6008;84.0316
54.6858;80.5709;83.7277;48.0372;12.5662;55.5316;81.8771;18.8886;52.9825;84.192;28.1956;68.9601;83.038;8.1963;83.6364;101.09;50.5201;16.3862;221.0392;89.0805;2.4299;107.3549;67.0562;40.1503;47.4071;12.1948;2.5931;14.8297;82.9871;156.007;68.1027;54.1742;82.4871;60.8641;320.9842;81.6016
61.4768;80.489;82.1705;46.2162;16.2915;33.8875;81.0264;3.0824;101.9335;84.1357;53.7357;55.0795;83.4191;53.1451;84.2222;118.3739;45.7631;58.3879;162.2572;106.7376;60.5036;55.1489;64.8107;46.9998;100.9432;112.8515;5.9962;9.4721;83.3778;157.4551;31.1361;69.7173;83.2801;46.8268;160.9047;81.9351
27.8197;81.4008;82.3091;99.4359;25.585;97.082;81.4848;99.0369;110.1409;82.3996;19.1392;108.2298;83.8714;54.1934;83.1878;111.1039;46.6731;2.8623;206.594;117.6039;6.986;2.074;65.2461;10.3057;104.2466;26.3497;10.3286;60.163;84.3283;153.9213;28.9418;49.5009;82.8028;60.4358;195.8326;81.4032
59.2466;82.8269;84.3605;44.8807;21.88;56.8256;82.727;23.4488;114.5567;81.1715;9.7882;58.3306;83.5534;60.9;80.3021;64.6837;40.9911;22.0475;117.3456;39.7771;47.8493;125.5353;68.3862;30.6508;110.7946;8.8042;119.4704;5.964;81.6437;62.4088;37.8566;25.9784;83.0007;61.9926;78.1617;84.9735
52.1139;83.0474;81.5362;37.8872;21.2344;57.8141;80.9077;32.5657;96.5924;83.3154;10.5699;165.0181;82.9091;48.6142;83.7163;57.9244;49.6931;60.0532;215.6008;30.8266;58.4013;53.0792;66.4369;156.1976;81.7599;53.1319;65.1246;14.0328;81.4639;110.2507;60.5559;18.4535;82.7851;48.7617;137.4836;83.0409
46.5803;83.0428;81.9264;44.1372;18.3698;60.4928;82.2949;8.535;109.5083;83.9106;30.0089;169.9882;82.5879;53.0594;82.9399;61.5183;40.0912;103.158;160.1975;33.5442;59.8876;24.2034;58.2505;53.8768;72.5198;13.8983;54.208;12.5364;83.6866;156.2724;49.4843;62.6705;83.8891;62.7854;217.9066;80.8781
58.4444;80.3326;81.8544;92.4933;14.6943;73.9537;81.1358;56.529;105.2657;82.8653;18.6799;56.6819;83.6782;53.2559;83.8428;69.6433;39.3528;69.2183;110.0694;121.6271;28.3909;50.529;64.555;22.5479;111.1843;57.4893;57.4035;71.199;82.4166;157.1593;17.3875;61.0739;81.6867;64.349;161.9267;83.0538
57.6434;80.9874;83.3434;94.2469;7.3002;61.2143;81.9677;51.8677;108.5554;82.5135;14.5627;68.0091;83.6577;50.7149;83.752;65.8293;7.8048;104.3301;215.8502;31.5136;49.7374;105.8297;63.1614;211.139;90.9931;111.1443;56.6062;14.6144;83.5027;61.204;31.7914;60.9714;83.2611;33.8092;270.6671;82.2366
56.7471;82.6678;83.782;30.3932;12.5222;162.8797;81.5655;40.0906;108.5691;81.8144;34.2348;74.0645;82.6965;45.0412;84.2443;117.6078;74.9342;83.027;59.8228;38.0843;13.8071;54.3833;55.6002;211.7831;103.5049;4.2226;4.8126;61.3552;81.7738;107.1121;31.0217;62.9437;82.9805;38.6154;80.2333;84.6319
59.8239;83.1453;82.4627;32.7289;10.0127;62.0335;80.3355;29.5796;109.8511;82.4257;25.2401;111.0944;83.4592;24.6021;82.907;115.2549;20.0625;91.3696;168.936;24.5497;23.2804;42.6525;61.8806;129.0713;89.0849;91.7032;113.1318;4.9776;84.5058;59.612;36.1804;59.5922;83.4369;60.4173;319.4952;83.8106
61.3822;79.6853;83.246;98.1318;9.3057;69.7523;84.3143;87.7879;106.8675;83.6951;14.4078;62.0748;81.9219;52.5857;82.5833;69.373;142.7888;54.6449;170.0179;31.6956;4.2542;100.7348;60.6472;57.1575;103.3476;52.5764;1.9556;5.8006;82.1255;157.1487;32.0582;68.2857;82.7553;40.1124;209.5911;82.8059
61.0283;82.6975;83.5568;56.8505;38.8807;57.6185;82.6617;25.3645;112.6916;83.5049;16.6952;59.8319;82.7024;53.2748;82.9114;106.7108;57.1732;138.838;159.2008;26.5418;11.2394;54.6464;62.2991;9.8354;113.0516;108.9519;3.1455;1.767;84.3785;211.0421;21.1572;59.5734;81.7203;51.9745;80.9639;83.2289
30.3613;80.2356;83.1392;94.8084;10.7224;73.5888;83.5965;21.6392;112.0441;82.8986;18.0945;71.3213;82.6781;69.0763;81.9392;106.6541;47.9856;76.0596;115.6338;29.3712;9.911;94.6137;68.1391;151.0511;211.6297;3.8986;117.7164;54.2222;83.9334;151.2974;2.0085;67.2121;83.2281;57.7258;264.107;83.8032
53.796;84.1303;81.5134;5.3552;47.5118;66.7596;81.1524;2.6458;224.7976;63.3739;17.4452;52.3225;83.904;20.2566;0.6255;0.0;93.136;0.0;156.9649;109.883;69.4253;0.9212;42.3856;3.4386;158.5278;38.0252;75.9197;61.4423;81.554;76.2262;5.7473;15.1553;80.5333;60.0356;166.7194;82.9174
48.8219;84.0336;83.8242;21.8482;67.754;50.9466;81.1825;0.0;170.6183;76.3135;10.7725;8.0907;83.0735;10.0315;83.5908;0.0;137.8026;0.0;59.5694;48.1304;65.5298;2.9081;63.5009;152.1093;152.4003;116.2047;56.0188;104.621;82.093;190.8397;40.0973;18.845;84.0891;66.072;217.3667;83.073
26.5908;81.5943;83.3306;76.9983;14.0466;6.5296;81.0353;50.0;224.4467;67.9142;16.5836;52.0101;83.9074;19.5792;82.3058;46.4847;134.5042;0.3537;60.8596;45.5635;68.9977;9.6492;32.1317;163.22;161.8389;9.1498;62.9188;52.7641;82.5928;198.6275;11.5594;16.5038;82.8989;62.2918;145.9503;82.0305
55.1876;82.5842;83.5089;1.5521;40.589;4.0171;84.6813;3.6173;173.1304;79.8256;8.9014;3.6483;81.5032;13.0414;84.0953;50.0;136.1502;0.0665;57.1831;113.0027;66.186;59.2659;17.9956;150.2405;163.083;115.0194;54.6046;110.2287;84.2776;146.0853;7.3598;22.132;84.6405;56.7602;249.4577;83.4379
59.8332;84.1084;83.7403;95.57;22.854;46.8494;82.0659;0.0;204.6618;79.6013;13.7448;1.0602;83.3984;6.7713;84.4171;0.0;137.7874;112.3682;66.5653;88.7168;48.7422;10.8336;50.4918;200.4884;114.5663;57.5267;54.1956;57.8817;83.0168;145.2139;17.6701;18.3305;82.6039;58.6375;164.7523;84.0211
60.0571;83.0428;81.8054;98.6465;35.6759;55.8436;81.0144;0.0;220.7013;78.1301;6.4935;50.0;84.0888;26.3134;82.0284;0.0;137.653;0.2974;64.3269;39.8889;67.3236;56.0493;66.7915;41.5541;218.5732;26.7917;87.6936;33.5204;82.2064;137.9306;25.7655;14.0093;82.7595;56.5932;115.6385;82.7241
32.5471;83.2811;82.8941;2.6188;51.2227;0.0;83.9042;12.1386;167.3457;72.03;25.4061;50.0;82.712;14.6661;82.6677;50.0;28.2051;0.0232;165.5323;104.3858;60.0913;6.8056;54.3963;10.3771;162.0738;8.3671;56.292;61.2373;81.6559;242.1282;23.08;14.9118;83.0543;58.5596;266.0683;81.6167
64.5559;81.1946;84.029;6.1383;36.408;0.471;83.1251;11.5938;167.3047;78.6786;11.5677;59.4285;82.8802;1.3002;84.0174;0.0;133.7312;0.0644;66.2534;98.984;58.4159;105.5283;57.2251;106.9089;216.1093;7.7927;87.0527;64.1453;82.5713;186.0572;9.6241;26.1607;82.3911;58.3537;72.3111;84.0327
65.1976;81.9531;82.338;4.3236;4.8732;0.4715;84.3472;50.0;218.5114;72.4795;14.4672;97.5604;82.9709;14.5736;83.015;0.0;30.863;0.0;65.6933;117.262;64.548;114.0965;42.0928;140.5339;148.8111;116.9316;55.324;111.1162;82.0294;137.5862;12.791;17.5081;82.734;58.9737;127.3997;82.4718
